Category: All categories

Day,bitcoin: (Italy)
2016-07-01,82
2016-07-02,65
2016-07-03,100
2016-07-04,59
2016-07-05,88
2016-07-06,81
2016-07-07,84
2016-07-08,64
2016-07-09,52
2016-07-10,75
2016-07-11,69
2016-07-12,56
2016-07-13,69
2016-07-14,69
2016-07-15,52
2016-07-16,56
2016-07-17,85
2016-07-18,58
2016-07-19,46
2016-07-20,46
2016-07-21,73
2016-07-22,62
2016-07-23,72
2016-07-24,56
2016-07-25,43
2016-07-26,66
2016-07-27,62
2016-07-28,74
2016-07-29,80
2016-07-30,42
2016-07-31,80
