Category: All categories

Day,bitcoin: (Italy)
2015-05-01,36
2015-05-02,71
2015-05-03,84
2015-05-04,64
2015-05-05,32
2015-05-06,43
2015-05-07,48
2015-05-08,40
2015-05-09,36
2015-05-10,71
2015-05-11,40
2015-05-12,73
2015-05-13,48
2015-05-14,74
2015-05-15,37
2015-05-16,51
2015-05-17,94
2015-05-18,77
2015-05-19,67
2015-05-20,46
2015-05-21,70
2015-05-22,70
2015-05-23,76
2015-05-24,91
2015-05-25,72
2015-05-26,76
2015-05-27,41
2015-05-28,84
2015-05-29,58
2015-05-30,100
2015-05-31,78
