Category: All categories

Day,bitcoin: (Worldwide)
2019-09-01,63
2019-09-02,74
2019-09-03,81
2019-09-04,74
2019-09-05,70
2019-09-06,72
2019-09-07,61
2019-09-08,60
2019-09-09,66
2019-09-10,63
2019-09-11,62
2019-09-12,62
2019-09-13,59
2019-09-14,54
2019-09-15,54
2019-09-16,63
2019-09-17,61
2019-09-18,59
2019-09-19,63
2019-09-20,60
2019-09-21,55
2019-09-22,49
2019-09-23,65
2019-09-24,85
2019-09-25,100
2019-09-26,89
2019-09-27,86
2019-09-28,67
2019-09-29,63
2019-09-30,72
