Category: All categories

Day,bitcoin: (Worldwide)
2016-08-01,48
2016-08-02,58
2016-08-03,100
2016-08-04,67
2016-08-05,52
2016-08-06,50
2016-08-07,50
2016-08-08,52
2016-08-09,49
2016-08-10,43
2016-08-11,43
2016-08-12,42
2016-08-13,40
2016-08-14,39
2016-08-15,43
2016-08-16,44
2016-08-17,43
2016-08-18,42
2016-08-19,43
2016-08-20,39
2016-08-21,40
2016-08-22,44
2016-08-23,44
2016-08-24,43
2016-08-25,45
2016-08-26,43
2016-08-27,38
2016-08-28,39
2016-08-29,41
2016-08-30,41
2016-08-31,43
