Category: All categories

Day,bitcoin: (Italy)
2016-12-01,39
2016-12-02,56
2016-12-03,69
2016-12-04,35
2016-12-05,48
2016-12-06,49
2016-12-07,49
2016-12-08,64
2016-12-09,53
2016-12-10,88
2016-12-11,61
2016-12-12,70
2016-12-13,55
2016-12-14,50
2016-12-15,49
2016-12-16,55
2016-12-17,40
2016-12-18,72
2016-12-19,65
2016-12-20,64
2016-12-21,31
2016-12-22,71
2016-12-23,72
2016-12-24,85
2016-12-25,71
2016-12-26,69
2016-12-27,91
2016-12-28,100
2016-12-29,75
2016-12-30,41
2016-12-31,84
