Category: All categories

Day,bitcoin: (Worldwide)
2015-09-01,94
2015-09-02,95
2015-09-03,87
2015-09-04,88
2015-09-05,84
2015-09-06,83
2015-09-07,82
2015-09-08,87
2015-09-09,88
2015-09-10,87
2015-09-11,87
2015-09-12,86
2015-09-13,86
2015-09-14,94
2015-09-15,89
2015-09-16,94
2015-09-17,96
2015-09-18,100
2015-09-19,82
2015-09-20,87
2015-09-21,92
2015-09-22,93
2015-09-23,98
2015-09-24,89
2015-09-25,90
2015-09-26,87
2015-09-27,88
2015-09-28,92
2015-09-29,89
2015-09-30,92
