Category: All categories

Day,bitcoin: (Italy)
2018-10-01,67
2018-10-02,73
2018-10-03,66
2018-10-04,76
2018-10-05,62
2018-10-06,65
2018-10-07,46
2018-10-08,65
2018-10-09,68
2018-10-10,81
2018-10-11,95
2018-10-12,89
2018-10-13,47
2018-10-14,65
2018-10-15,100
2018-10-16,99
2018-10-17,90
2018-10-18,86
2018-10-19,79
2018-10-20,65
2018-10-21,55
2018-10-22,66
2018-10-23,70
2018-10-24,79
2018-10-25,71
2018-10-26,68
2018-10-27,68
2018-10-28,66
2018-10-29,53
2018-10-30,76
2018-10-31,87
