Category: All categories

Day,bitcoin: (Italy)
2019-10-01,84
2019-10-02,76
2019-10-03,85
2019-10-04,70
2019-10-05,60
2019-10-06,55
2019-10-07,72
2019-10-08,64
2019-10-09,80
2019-10-10,86
2019-10-11,84
2019-10-12,70
2019-10-13,61
2019-10-14,69
2019-10-15,81
2019-10-16,89
2019-10-17,84
2019-10-18,79
2019-10-19,61
2019-10-20,58
2019-10-21,70
2019-10-22,68
2019-10-23,92
2019-10-24,80
2019-10-25,74
2019-10-26,100
2019-10-27,94
2019-10-28,94
2019-10-29,65
2019-10-30,71
2019-10-31,70
