Category: All categories

Day,bitcoin: (Worldwide)
2015-03-01,75
2015-03-02,83
2015-03-03,87
2015-03-04,85
2015-03-05,82
2015-03-06,97
2015-03-07,100
2015-03-08,82
2015-03-09,89
2015-03-10,95
2015-03-11,88
2015-03-12,87
2015-03-13,88
2015-03-14,76
2015-03-15,80
2015-03-16,83
2015-03-17,86
2015-03-18,86
2015-03-19,88
2015-03-20,77
2015-03-21,73
2015-03-22,74
2015-03-23,80
2015-03-24,79
2015-03-25,85
2015-03-26,76
2015-03-27,66
2015-03-28,59
2015-03-29,72
2015-03-30,84
2015-03-31,78
