Change,Price,Timestamp
-34.12,20.746695968487856,1676332800
-34.12,21.583076152061352,1676246400
-34.12,20.80139375125698,1676160000
-34.12,20.130317285232884,1676073600
-34.12,20.547820390568955,1675987200
-34.12,23.22183985967581,1675900800
-34.12,23.839952040554678,1675814400
-34.12,22.749186623279467,1675728000
-34.12,23.5054285117544,1675641600
-34.12,24.44444702021536,1675555200
-34.12,24.692342058830313,1675468800
-34.12,24.33861123800358,1675382400
-34.12,24.990961355572967,1675296000
-34.12,23.916622431164956,1675209600
-34.12,23.955926115228536,1675123200
-34.12,26.108930322763673,1675036800
-34.12,24.041219915267913,1674950400
-34.12,24.444867383862686,1674864000
-34.12,24.371642340092837,1674777600
-34.12,24.516939849155385,1674691200
-34.12,22.851257977418825,1674604800
-34.12,24.353241972506158,1674518400
-34.12,24.179227831452973,1674432000
-34.12,24.70722722274274,1674345600
-34.12,25.488539506802088,1674259200
-34.12,21.42887724566082,1674172800
-34.12,20.911935644058754,1674086400
-34.12,22.9130849492618,1674000000
-34.12,23.583083490618233,1673913600
-34.12,22.88099651548586,1673827200
-34.12,24.212038598616125,1673740800
-34.12,18.256697108378454,1673654400
-34.12,16.601902087674457,1673568000
-34.12,16.285581480509677,1673481600
-34.12,16.196606002502442,1673395200
-34.12,16.275844869973128,1673308800
-34.12,14.439672419087396,1673222400
-34.12,13.105487583182901,1673136000
-34.12,13.5283647884216,1673049600
-34.12,13.432161564252409,1672963200
-34.12,13.434994664832452,1672876800
-34.12,13.362163345090966,1672790400
-34.12,11.285573924889093,1672704000
-34.12,9.986188377108546,1672617600
-34.12,9.960066235912771,1672531200
-34.12,9.892694564275104,1672444800
-34.12,9.647981956120425,1672358400
-34.12,9.751088988478793,1672272000
-34.12,11.091037193832067,1672185600
-34.12,11.330844677891335,1672099200
-34.12,11.38266288944179,1672012800
-34.12,11.455951867745991,1671926400
-34.12,11.794540610647333,1671840000
-34.12,11.810469715507239,1671753600
-34.12,12.138537801992275,1671667200
-34.12,12.27547761065657,1671580800
-34.12,11.947669686803263,1671494400
-34.12,12.389500531509624,1671408000
-34.12,12.491211155003318,1671321600
-34.12,12.276750669465773,1671235200
-34.12,14.05504093965211,1671148800
-34.12,14.136277582358868,1671062400
-34.12,13.886282681210025,1670976000
-34.12,13.30763499187337,1670889600
-34.12,13.442981023869056,1670803200
-34.12,13.582693464146065,1670716800
-34.12,13.581389416318423,1670630400
-34.12,13.68052843655976,1670544000
-34.12,13.497637449422637,1670457600
-34.12,14.27536035259429,1670371200
-34.12,13.831960427953751,1670284800
-34.12,13.71348272159251,1670198400
-34.12,13.307972103555702,1670112000
-34.12,13.707070791335736,1670025600
-34.12,13.507303380677195,1669939200
-34.12,14.155689567660566,1669852800
-34.12,13.356540106542859,1669766400
-34.12,13.335010977144448,1669680000
-34.12,14.178358242835404,1669593600
-34.12,14.18072946637223,1669507200
-34.12,14.02568914246681,1669420800
-34.12,14.581643403042785,1669334400
-34.12,14.348591845404025,1669248000
-34.12,12.425699751088917,1669161600
-34.12,11.859043040023836,1669075200
-34.12,12.478224088949444,1668988800
-34.12,12.841265827742454,1668902400
-34.12,13.25127667168409,1668816000
-34.12,13.654862961603087,1668729600
-34.12,14.290621870873965,1668643200
-34.12,14.30112197646689,1668556800
